Gene name,Kinase,Direct binder,Abemaciclib,AC-480,ACTB-1003,AEE-788,AEW-541,Afatinib,Alectinib,Alisertib,Alvocidib,AMG-208,AMG-900,Amuvatinib,Apatinib,Apitolisib,ARRY-380,ASP-3026,AT-13148,AT-7519,AT-9283,AV-412,Axitinib,AXL-1717,AZD-1208,AZD-1480,AZD-2014,AZD-4547,AZD-5363,AZD-5438,AZD-6482,AZD-7762,AZD-8055,AZD-8186,AZD-8330,Bafetinib,Barasertib,Barasertib_HQPA,Baricitinib,BGT-226,BI-2536,BI-847325,Binimetinib,BMS-387032,BMS-690514,BMS-754807,BMS-777607,BMS-911543,Bosutinib,Brivanib_alaninate,Brivanib,Buparlisib,BYL-719,Cabozantinib,Canertinib,Capmatinib,CC-401,Cediranib,CEP-32496,Cerdulatinib,Ceritinib,Certican,CH-5183284,Cobimetinib,Copanlisib,CP-547632,CP-724714,Crenolanib,Crizotinib,CUDC-101,Cyc-116,Dabrafenib,Dacomitinib,Dactolisib,Danusertib,Dasatinib,Decernotinib,Defactinib,Deforolimus,Dinaciclib,Dovitinib,Encorafenib,ENMD-2076,Entrectinib,Enzastaurin,Erlotinib,Fasudil,Fedratinib,Filgotinib,Foretinib,Fostamatinib,Galunisertib,GDC-0994,Gedatolisib,Gefitinib,Gilteritinib,Golvatinib,GSK-1059615,GSK-1070916,GSK-2110183,GSK-2636771,GSK-461364,GSK-690693,HMN-214,Hydroxyfasudil,Ibrutinib,Icotinib,Idelalisib,Imatinib,IMD-0354,JANEX-1,JNJ-26483327,JNJ-38877605,K-252a,KW-2449,KX2-391,Lapatinib,Lenvatinib,Lestaurtinib,Linifanib,Linsitinib,Losmapimod,Lucitanib,LY-2584702,LY-2801653,Masitinib,MGCD-265,Midostaurin,Milciclib,MK-1775,MK-2206,MK-2461,MK-5108,MK-8033,MLN-2480,MLN-8054,Momelotinib,Motesanib,Mubritinib,Neratinib,Nilotinib,Nintedanib,NMS-1286937,Omipalisib,ONO-4059 analogue,Orantinib,OSI-027,OSI-930,Osimertinib,OTS-167,P-276-00,Pacritinib,Palbociclib,Pazopanib,PD-325901,Pelitinib,Perifosine,Pexidartinib,Pexmetinib,PF-03814735,PF-04217903,PF-04691502,PF-3758309,PF-477736,PF-562271,PH-797804,PHA-793887,Pictilisib,Pilaralisib analogue,Pimasertib,Ponatinib,Poziotinib,Quizartinib,R-406,R-547,Rabusertib,RAF-265,Rapamycin,RDEA-436,Rebastinib,Refametinib,Regorafenib,RGB-286638,Ribociclib,Rigosertib,Ripasudil,Ro-4987655,Ro-5126766,Rociletinib,Ruboxistaurin,Ruxolitinib,Sapanisertib,Sapitinib,SAR-407899,Saracatinib,SB-1317,SCH-900776,Seliciclib,Selumetinib,SGI-1776,SGX-523,Silmitasertib,SNS-314,Sonolisib,Sorafenib,Sotrastaurin,SU-14813,Sunitinib,TAK-285,TAK-593,TAK-733,TAK-901,Talmapimod,Tandutinib,Tanzisertib,Telatinib,Tepotinib,Tesevatinib,TG-100115,TG-100572,TG-100801,Tideglusib,Tivantinib,Tivozanib,Tofacitinib,Torisel,Tozasertib,Trametinib,Triciribine,UCN-01,Ulixertinib,Uprosertib,Vandetanib,Varlitinib,Vatalanib,Vemurafenib,Volasertib,Volitinib,VX-702,X-396,XL-019,XL-228,XL-413,XL-765,Y-39983
FDPS,no,no,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,62,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FECH,no,yes,1000000,1000000,1000000,1000000,6501,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3912,1000000,1000000,1000000,1000000,1000000,6840,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,6896,1000000,1000000,1000000,1000000,1000000,1000000,3108,3801,3481,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2628,1000000,1000000,32384,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,28570,7354,1000000,2867,783,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,6905,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,6682,1000000,1000000,1000000,2415,1000000,1000000,1000000,2701,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3974,1000000,1000000,1000000,1000000,1000000,2806,1000000,1000000,4213,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1069,3418,1000000,32640,1000000,1000000,1000000,1000000,1000000,6029,4138,1000000,1000000,1000000,1000000,1000000,12611,1000000,1000000,1089,1000000,67914,1000000,1000000,1000000,10545,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3080,1000000,3824,1000000,1000000,1000000,1000000,1000000,1000000,1000000,12308,5577,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,243,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,76413,1000000,1419,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FER,yes,yes,1000000,1000000,1000000,1000000,1000000,1000000,3758,1000000,1000000,1000000,1000000,1000000,1000000,1497,1000000,363,1000000,1000000,307,1000000,1000000,1000000,1000000,517,1000000,1000000,1000000,1000000,1000000,85,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,385,1000000,1000000,1000000,799,1000000,1000000,767,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,980,1000000,214,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,701,1000000,1000000,1303,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,364,1000000,1000000,1000000,1000000,1000000,188,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,455,1000000,1000000,1000000,1000000,235,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2985,1000000,1000000,1000000,1000000,1543,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,4826,1000000,1000000,1000000,1000000,1000000,1000000,1000000,47,1000000,3660,1000000,1000000,1000000,1000000,1000000,1000000,1000000,103,1000000,1000000,802,1000000,814,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1223,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1110,1000000,1000000,1000000,1000000,1000000,1000000,1695,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1999,1000000,1000000,1000000,574,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,430,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,105,1000000,1000000,1000000
FES,yes,yes,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,127,1000000,1000000,1000000,1000000,1122,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,319,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1769,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1742,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,594,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1186,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,179,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1234,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,672,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1194,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2314,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FGFR1,yes,yes,1000000,1000000,40,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,25,1000000,268,1000000,1000000,777,1000000,2,865,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2511,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3896,1000000,1000000,1000000,1000000,1000000,1000000,1000000,547,1000000,1000000,1000000,1000000,3,1000000,1000000,396,1000000,1000000,1000000,1000000,949,1000000,1000000,1000000,81,1000000,1000000,1000000,1000000,1000000,243,1000000,409,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,957,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3302,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1421,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1903,1000000,1000000,1000000,0.3,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2675,1282,1000000,1000000,208,192,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,892,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3777,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3595,1000000,1000000,1000000,1388,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,9,1000000,1000000,1000000
FIBP,no,no,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,556,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1990,1739,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,645,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2775,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2778,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,405,1000000,10,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,888,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1528,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,147,1000000,1000000,1000000,1000000,76,1000000,16,1000000,1000000,1000000,1000000,1000000,1000000,1000000,109,1000000,1000000,1000000,1000000,1000000,1000000,1000000,70,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,4283,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FLNB,no,no,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,223,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,5495,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FLT3,yes,yes,1000000,1000000,465,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,627,1000000,1000000,64,1000000,1000000,1000000,1000000,1685,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,257,127,1000000,1000000,1000000,148,1000000,1000000,2011,1798,228,1000000,1000000,1000000,1000000,1000000,1000000,53,1000000,1000000,1000000,1000000,550,1500,4255,1000000,1000000,1000000,1000000,894,1000000,18,1000000,1000000,276,1000000,1000000,1000000,1417,1000000,1000000,340,1000000,1000000,0.3,1000000,8,1000000,1000000,1000000,1000000,670,1000000,60,843,1000000,1000000,1000000,1000000,7,4,1000000,53,1000000,1000000,1000000,1000000,1000000,1000000,1578,1000000,1000000,1000000,1000000,1313,1000000,1000000,227,37,1000000,1000000,1000000,122,140,308,1000000,1000000,1000000,309,1000000,179,341,54,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,4,1000000,1000000,1000000,0.8,1000000,1000000,1000000,1000000,1000000,228,1000000,13095,1000000,1000000,1000000,55,1000000,37,1000000,1000000,1443,50,1324,1000000,1000000,1000000,1000000,1000000,7,1000000,102,18,1000000,1000000,1000000,1000000,1000000,814,1000000,562,323,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,7044,1000000,1000000,140,418,1000000,1000000,1000000,143,1000000,1000000,1000000,1000000,1759,1000000,2,2,1000000,1000000,1000000,554,1000000,15,1000000,1000000,1000000,1000000,44,1000000,1000000,1000000,1000000,1000000,1000000,1000000,461,1000000,1000000,67,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,12492,5,1000000,1000000,1000000
FRK,yes,yes,1000000,1000000,1864,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,390,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1207,1000000,1000000,1000000,428,1000000,1000000,1000000,1000000,1000000,736,1000000,1000000,795,1000000,330,1000000,27,1000000,1000000,1000000,1000000,560,1000000,1000000,1000000,1000000,850,1000000,1000000,1000000,1000000,1000000,1000000,627,1000000,1000000,1000000,1000000,1000000,727,1000000,1000000,112,5,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,28,1000000,1000000,1000000,1000000,1000000,1000000,10837,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,589,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,643,1104,1000000,3023,1000000,1000000,1000000,724,1000000,172,1000000,1000000,1000000,1000000,1000000,560,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1548,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,94,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1630,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2330,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,222,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1,1000000,1000000,1000000,145,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
FYN,yes,yes,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1533,1000000,1000000,511,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,284,1000000,1000000,1000000,1444,1000000,1000000,1000000,1000000,1000000,187,1000000,1000000,583,1000000,1000000,1000000,179,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,817,1000000,1000000,24,4,1000000,1000000,1000000,1000000,770,1000000,3016,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,305,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1239,1000000,1439,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1660,1000000,1000000,5,1000000,1000000,1000000,1000000,125,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2140,1000000,1000000,1000000,1233,1337,1000000,1000000,1000000,1000000,1000000,1000000,36,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1328,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,98,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,95,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,23,1000000,1000000,1000000
GAK,yes,yes,2194,1000000,1000000,1000000,1000000,1771,259,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2820,1000000,1000000,1610,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,202,1000000,1000000,1000000,1000000,1000000,1000000,4862,1000000,4816,1000000,1000000,1000000,0.3,1000000,1000000,1000000,42,1000000,1000000,1000000,4968,1000000,1351,1000000,1464,1000000,1000000,552,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2407,1000000,482,196,1000000,168,1000000,1000000,160,1000000,1000000,1000000,1000000,1878,1000000,1000000,1000000,1000000,517,1000000,46,1000000,1000000,1000000,495,27114,1000000,951,9,1000000,7442,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,725,1000000,1000000,1000000,28651,120,1000000,1269,1000000,1000000,1000000,1000000,694,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,3,418,1000000,1000000,1000000,1000000,1000000,1000000,822,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2090,1000000,1000000,1000000,5,1000000,674,1000000,1000000,1000000,117,1000000,1000000,1000000,1761,1000000,1000000,1954,23,1000000,1000000,1000000,1000000,1000000,1000000,1862,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,4,658,1000000,1000000,1000000,1000000,450,1000000,1000000,1000000,176,1000000,108,1000000,1000000,1000000,1000000,8634,1000000,5155,1000000,1000000,1000000,1000000,2702,1287,1000000,1000000,1000000,1000000,1000000,1000000,156,1000000,1000000,615,1000000,2,824,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,50,1000000,1000000,1000000,1000000
GAPVD1,no,no,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,2636,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1063,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,136,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,938,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,174,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,584,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,12632,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1524,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,416,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000
